incident_id,person_id,date,crime_type,modus_operandi,severity,location,persons_involved,description
1099,341,2021-08-09,Arson,Peripheral,Medium,City_8,341;198;120;313;270,Arson operation led by Peripheral
1100,478,2022-02-02,Weapons Supply,Enabler,High,City_8,478;161;286,Weapons Supply operation led by Enabler
1101,192,2021-09-13,Robbery,Peripheral,High,City_2,192;372;106,Robbery operation led by Peripheral
1102,244,2024-12-16,Weapons Supply,Enabler,Severe,City_7,244;182;8,Weapons Supply operation led by Enabler
1103,219,2022-04-14,Intimidation,Peripheral,Severe,City_7,219;103;200,Intimidation operation led by Peripheral
1104,363,2022-07-04,Extortion,Broker,High,City_3,363;338;131,Extortion operation led by Broker
1105,125,2024-11-21,Resource Distribution,Broker,Severe,City_6,125;492;352,Resource Distribution operation led by Broker
1106,34,2021-01-26,Robbery,Peripheral,High,City_3,34;342,Robbery operation led by Peripheral
1107,240,2023-03-12,Strategic Planning,Coordinator,High,City_3,240;246,Strategic Planning operation led by Coordinator
1108,117,2020-10-17,Resource Distribution,Broker,Severe,City_8,117;489,Resource Distribution operation led by Broker
1109,153,2022-04-06,Arson,Peripheral,Low,City_1,153;27;316,Arson operation led by Peripheral
1110,234,2024-09-08,Resource Distribution,Broker,Low,City_6,234;303,Resource Distribution operation led by Broker
1111,359,2020-05-02,Illegal Contracts,Broker,Severe,City_6,359;356;302,Illegal Contracts operation led by Broker
1112,360,2021-10-08,Arson,Peripheral,Medium,City_8,360;67;318;258;236,Arson operation led by Peripheral
1113,358,2022-01-21,Money Laundering,Coordinator,Severe,City_6,358;309;210;89;434,Money Laundering operation led by Coordinator
1114,465,2024-09-13,Intimidation,Peripheral,High,City_8,465;252,Intimidation operation led by Peripheral
1115,297,2021-05-23,Robbery,Peripheral,Medium,City_10,297;377;77;156,Robbery operation led by Peripheral
1116,136,2023-03-08,Extortion,Broker,Low,City_6,136;445,Extortion operation led by Broker
1117,468,2024-11-05,Robbery,Peripheral,Medium,City_2,468;416;395;412;149,Robbery operation led by Peripheral
1118,471,2020-01-19,Drug Trafficking,Enabler,High,City_8,471;434;456,Drug Trafficking operation led by Enabler
1119,383,2021-08-30,Drug Trafficking,Enabler,Low,City_9,383;218,Drug Trafficking operation led by Enabler
1120,458,2022-10-12,Collection,Peripheral,Medium,City_10,458;484,Collection operation led by Peripheral
1121,442,2020-10-09,Extortion,Broker,Severe,City_1,442;62;61;213,Extortion operation led by Broker
1122,248,2020-11-19,Illegal Contracts,Broker,Medium,City_10,248;152;236,Illegal Contracts operation led by Broker
1123,282,2021-04-26,Robbery,Peripheral,Low,City_5,282;347;345,Robbery operation led by Peripheral
1124,412,2023-11-22,Robbery,Peripheral,Low,City_3,412;276;169;114,Robbery operation led by Peripheral
1125,451,2024-03-01,Arson,Peripheral,Medium,City_10,451;407;260;50;127,Arson operation led by Peripheral
1126,367,2024-02-25,Drug Trafficking,Enabler,Medium,City_10,367;445;398,Drug Trafficking operation led by Enabler
1127,478,2023-01-09,Drug Trafficking,Enabler,Low,City_7,478;377;367;316;128,Drug Trafficking operation led by Enabler
1128,390,2021-10-06,Document Forgery,Enabler,Low,City_8,390;166;203,Document Forgery operation led by Enabler
1129,18,2024-07-05,Corruption,Coordinator,High,City_9,18;233;168;326,Corruption operation led by Coordinator
1130,383,2024-07-06,Document Forgery,Enabler,Severe,City_10,383;370;90,Document Forgery operation led by Enabler
1131,323,2024-08-21,Logistics,Enabler,High,City_5,323;181;57,Logistics operation led by Enabler
1132,152,2023-09-20,Coordination,Broker,Severe,City_5,152;393;173;18,Coordination operation led by Broker
1133,85,2022-06-25,Robbery,Peripheral,Medium,City_8,85;435;269;429,Robbery operation led by Peripheral
1134,493,2024-11-25,Coordination,Broker,Medium,City_9,493;31;78;337,Coordination operation led by Broker
1135,139,2020-06-06,Drug Trafficking,Enabler,Low,City_4,139;110;117;271;369,Drug Trafficking operation led by Enabler
1136,157,2021-06-04,Weapons Supply,Enabler,Low,City_8,157;163,Weapons Supply operation led by Enabler
1137,279,2021-03-11,Resource Distribution,Broker,Severe,City_10,279;281;241,Resource Distribution operation led by Broker
1138,311,2020-09-01,Extortion,Broker,Medium,City_4,311;178;299;177;72,Extortion operation led by Broker
1139,402,2022-03-24,Intimidation,Peripheral,Severe,City_9,402;180;12;371;351,Intimidation operation led by Peripheral
1140,1,2021-07-26,Drug Trafficking,Enabler,Severe,City_3,1;129;198,Drug Trafficking operation led by Enabler
1141,304,2023-04-08,Extortion,Broker,High,City_8,304;240,Extortion operation led by Broker
1142,366,2022-07-18,Arson,Peripheral,Low,City_5,366;416;426;394,Arson operation led by Peripheral
1143,324,2024-09-30,Intimidation,Peripheral,Medium,City_6,324;431;262;146;32,Intimidation operation led by Peripheral
1144,329,2024-09-23,Robbery,Peripheral,Medium,City_2,329;251,Robbery operation led by Peripheral
1145,494,2024-02-14,Intimidation,Peripheral,High,City_2,494;448;296;203,Intimidation operation led by Peripheral
1146,311,2024-11-24,Coordination,Broker,Severe,City_10,311;246;408;338;265,Coordination operation led by Broker
1147,309,2023-02-22,Logistics,Enabler,Medium,City_9,309;374,Logistics operation led by Enabler
1148,155,2020-12-10,Coordination,Broker,Medium,City_5,155;187;206;90;363,Coordination operation led by Broker
1149,361,2021-02-17,Drug Trafficking,Enabler,High,City_1,361;340,Drug Trafficking operation led by Enabler
1150,134,2022-01-15,Arson,Peripheral,High,City_2,134;50;481;479,Arson operation led by Peripheral
1151,471,2023-05-08,Logistics,Enabler,High,City_1,471;470;397;172;211,Logistics operation led by Enabler
1152,460,2021-04-27,Arson,Peripheral,Low,City_6,460;421;254,Arson operation led by Peripheral
1153,72,2021-03-05,Document Forgery,Enabler,Medium,City_1,72;420;493;415;176,Document Forgery operation led by Enabler
1154,48,2022-09-23,Arson,Peripheral,Medium,City_1,48;135;316;485,Arson operation led by Peripheral
1155,40,2024-11-06,Coordination,Broker,High,City_2,40;95,Coordination operation led by Broker
1156,159,2021-06-10,Extortion,Broker,Medium,City_4,159;352;294;82;157,Extortion operation led by Broker
1157,328,2024-07-07,Robbery,Peripheral,Medium,City_5,328;413;374,Robbery operation led by Peripheral
1158,42,2022-04-01,Corruption,Coordinator,High,City_9,42;354;221;22,Corruption operation led by Coordinator
1159,159,2023-09-19,Extortion,Broker,Medium,City_6,159;49,Extortion operation led by Broker
1160,178,2021-03-31,Illegal Contracts,Broker,Low,City_3,178;182;357;107;332,Illegal Contracts operation led by Broker
1161,31,2021-02-03,Coordination,Broker,Medium,City_4,31;24;446;394,Coordination operation led by Broker
1162,361,2020-08-24,Drug Trafficking,Enabler,Low,City_4,361;253;278,Drug Trafficking operation led by Enabler
1163,117,2020-01-29,Illegal Contracts,Broker,Medium,City_8,117;210;257;485;492,Illegal Contracts operation led by Broker
1164,67,2021-11-29,Drug Trafficking,Enabler,Low,City_7,67;487;251,Drug Trafficking operation led by Enabler
1165,42,2024-04-15,Strategic Planning,Coordinator,Severe,City_9,42;314,Strategic Planning operation led by Coordinator
1166,329,2022-12-08,Intimidation,Peripheral,Medium,City_9,329;238,Intimidation operation led by Peripheral
1167,386,2021-08-22,Robbery,Peripheral,Low,City_3,386;355,Robbery operation led by Peripheral
1168,162,2024-11-12,Arson,Peripheral,Low,City_7,162;29;235;377;203,Arson operation led by Peripheral
1169,298,2020-02-27,Illegal Contracts,Broker,High,City_3,298;239;74;57;160,Illegal Contracts operation led by Broker
1170,311,2022-04-18,Coordination,Broker,High,City_10,311;493,Coordination operation led by Broker
1171,485,2021-05-21,Logistics,Enabler,Severe,City_1,485;308,Logistics operation led by Enabler
1172,212,2024-04-18,Resource Distribution,Broker,High,City_3,212;155;296,Resource Distribution operation led by Broker
1173,197,2024-09-22,Drug Trafficking,Enabler,Medium,City_8,197;40,Drug Trafficking operation led by Enabler
1174,173,2023-10-15,Coordination,Broker,High,City_10,173;191,Coordination operation led by Broker
1175,314,2024-01-23,Extortion,Broker,High,City_6,314;446;62;18;359,Extortion operation led by Broker
1176,93,2020-07-23,Intimidation,Peripheral,Medium,City_5,93;127,Intimidation operation led by Peripheral
1177,126,2020-01-11,Illegal Contracts,Broker,Medium,City_8,126;82;354,Illegal Contracts operation led by Broker
1178,44,2022-08-13,Collection,Peripheral,Medium,City_7,44;249;365;15,Collection operation led by Peripheral
1179,196,2023-10-17,Robbery,Peripheral,Low,City_1,196;261;67,Robbery operation led by Peripheral
1180,42,2024-01-21,Territory Control,Coordinator,Severe,City_10,42;393;383;478;464,Territory Control operation led by Coordinator
1181,173,2022-08-15,Coordination,Broker,High,City_4,173;67;209;1,Coordination operation led by Broker
1182,409,2021-02-20,Collection,Peripheral,Medium,City_10,409;296;241;391,Collection operation led by Peripheral
1183,432,2024-05-01,Arson,Peripheral,Low,City_2,432;224,Arson operation led by Peripheral
1184,384,2021-02-16,Intimidation,Peripheral,Medium,City_8,384;10,Intimidation operation led by Peripheral
1185,265,2024-08-15,Document Forgery,Enabler,High,City_2,265;7;203;164;335,Document Forgery operation led by Enabler
1186,122,2020-07-08,Extortion,Broker,Low,City_7,122;473;492;485,Extortion operation led by Broker
1187,480,2021-07-14,Corruption,Coordinator,Severe,City_6,480;67;326;90,Corruption operation led by Coordinator
1188,242,2021-09-29,Intimidation,Peripheral,High,City_6,242;421,Intimidation operation led by Peripheral
1189,480,2024-07-06,Corruption,Coordinator,Medium,City_10,480;303;311;108,Corruption operation led by Coordinator
1190,131,2023-12-31,Weapons Supply,Enabler,High,City_6,131;207;413;416;326,Weapons Supply operation led by Enabler
1191,140,2024-10-16,Strategic Planning,Coordinator,High,City_2,140;90;424;68;448,Strategic Planning operation led by Coordinator
1192,162,2023-01-31,Robbery,Peripheral,Low,City_9,162;45;397,Robbery operation led by Peripheral
1193,408,2023-01-10,Logistics,Enabler,Low,City_2,408;147,Logistics operation led by Enabler
1194,161,2024-12-09,Illegal Contracts,Broker,Medium,City_7,161;296;42,Illegal Contracts operation led by Broker
1195,315,2021-01-06,Drug Trafficking,Enabler,Severe,City_3,315;419,Drug Trafficking operation led by Enabler
1196,353,2021-06-28,Coordination,Broker,High,City_8,353;227,Coordination operation led by Broker
1197,397,2020-02-10,Collection,Peripheral,Low,City_5,397;127;66;405,Collection operation led by Peripheral
1198,326,2021-09-23,Weapons Supply,Enabler,Medium,City_4,326;421;36;467,Weapons Supply operation led by Enabler
1199,341,2021-09-07,Robbery,Peripheral,High,City_1,341;259;373;43;39,Robbery operation led by Peripheral
1200,136,2021-02-02,Resource Distribution,Broker,High,City_5,136;210;338;228,Resource Distribution operation led by Broker
1201,30,2020-08-07,Weapons Supply,Enabler,Medium,City_2,30;285;238;67,Weapons Supply operation led by Enabler
1202,59,2023-03-15,Intimidation,Peripheral,Medium,City_10,59;48,Intimidation operation led by Peripheral
1203,23,2021-04-25,Arson,Peripheral,Low,City_10,23;284,Arson operation led by Peripheral
1204,46,2021-12-25,Logistics,Enabler,High,City_2,46;322;148;11;53,Logistics operation led by Enabler
1205,7,2023-03-04,Intimidation,Peripheral,High,City_8,7;194;29;371,Intimidation operation led by Peripheral
1206,78,2021-01-15,Illegal Contracts,Broker,Low,City_6,78;136,Illegal Contracts operation led by Broker
1207,206,2020-04-09,Illegal Contracts,Broker,Severe,City_4,206;405,Illegal Contracts operation led by Broker
1208,115,2024-06-13,Intimidation,Peripheral,Low,City_6,115;226,Intimidation operation led by Peripheral
1209,82,2020-07-13,Document Forgery,Enabler,Medium,City_8,82;165;196;72,Document Forgery operation led by Enabler
1210,172,2021-04-06,Arson,Peripheral,Low,City_9,172;222;325;36,Arson operation led by Peripheral
1211,75,2023-03-15,Intimidation,Peripheral,High,City_10,75;166,Intimidation operation led by Peripheral
1212,173,2021-11-08,Extortion,Broker,Medium,City_9,173;490,Extortion operation led by Broker
1213,195,2024-03-26,Collection,Peripheral,Severe,City_10,195;237;75;366,Collection operation led by Peripheral
1214,434,2021-03-05,Coordination,Broker,Medium,City_3,434;390;258,Coordination operation led by Broker
1215,216,2021-07-26,Resource Distribution,Broker,High,City_1,216;367;140,Resource Distribution operation led by Broker
1216,227,2023-03-30,Drug Trafficking,Enabler,Medium,City_9,227;239;266,Drug Trafficking operation led by Enabler
1217,253,2022-04-09,Illegal Contracts,Broker,Medium,City_1,253;406;354,Illegal Contracts operation led by Broker
1218,295,2021-03-19,Robbery,Peripheral,Low,City_10,295;354,Robbery operation led by Peripheral
1219,240,2023-01-25,Strategic Planning,Coordinator,High,City_10,240;492,Strategic Planning operation led by Coordinator
1220,27,2023-11-03,Intimidation,Peripheral,Low,City_4,27;37,Intimidation operation led by Peripheral
1221,253,2022-11-09,Resource Distribution,Broker,Severe,City_8,253;24,Resource Distribution operation led by Broker
1222,321,2024-11-18,Extortion,Broker,High,City_7,321;265,Extortion operation led by Broker
1223,152,2020-05-12,Resource Distribution,Broker,High,City_9,152;136;369,Resource Distribution operation led by Broker
1224,182,2021-07-15,Drug Trafficking,Enabler,High,City_2,182;404;497;444,Drug Trafficking operation led by Enabler
1225,497,2021-04-11,Robbery,Peripheral,Medium,City_2,497;25;282;451;466,Robbery operation led by Peripheral
1226,181,2023-10-16,Arson,Peripheral,High,City_6,181;415;426;466,Arson operation led by Peripheral
1227,38,2023-04-19,Logistics,Enabler,Severe,City_5,38;131;411;276;12,Logistics operation led by Enabler
1228,18,2024-10-10,Strategic Planning,Coordinator,High,City_9,18;236;171;253,Strategic Planning operation led by Coordinator
1229,78,2023-05-19,Coordination,Broker,High,City_8,78;109;424,Coordination operation led by Broker
1230,60,2022-09-10,Intimidation,Peripheral,Severe,City_10,60;196;410;138,Intimidation operation led by Peripheral
1231,206,2022-01-11,Resource Distribution,Broker,High,City_1,206;136,Resource Distribution operation led by Broker
1232,475,2022-06-19,Coordination,Broker,Severe,City_1,475;125;448;168;104,Coordination operation led by Broker
1233,337,2021-01-02,Document Forgery,Enabler,High,City_3,337;208;81;351;70,Document Forgery operation led by Enabler
1234,236,2023-11-21,Weapons Supply,Enabler,Severe,City_9,236;373;39;424;201,Weapons Supply operation led by Enabler
1235,179,2024-06-01,Collection,Peripheral,Medium,City_4,179;405,Collection operation led by Peripheral
1236,363,2024-07-24,Extortion,Broker,Medium,City_5,363;304;299;132;155,Extortion operation led by Broker
1237,224,2021-01-28,Logistics,Enabler,Low,City_5,224;90;2;309,Logistics operation led by Enabler
1238,421,2020-01-28,Intimidation,Peripheral,Low,City_6,421;200,Intimidation operation led by Peripheral
1239,245,2023-03-19,Arson,Peripheral,Medium,City_10,245;237;164;291,Arson operation led by Peripheral
1240,121,2022-12-20,Resource Distribution,Broker,Low,City_3,121;46;104,Resource Distribution operation led by Broker
1241,119,2024-02-27,Arson,Peripheral,Medium,City_8,119;370;285;5;188,Arson operation led by Peripheral
1242,314,2020-03-29,Extortion,Broker,Medium,City_4,314;16,Extortion operation led by Broker
1243,400,2020-10-04,Intimidation,Peripheral,Low,City_1,400;193,Intimidation operation led by Peripheral
1244,112,2022-05-07,Document Forgery,Enabler,Medium,City_6,112;299,Document Forgery operation led by Enabler
1245,498,2023-06-05,Intimidation,Peripheral,Low,City_2,498;71;104;139,Intimidation operation led by Peripheral
1246,164,2024-06-24,Robbery,Peripheral,Medium,City_6,164;102;355;309,Robbery operation led by Peripheral
1247,86,2024-06-06,Collection,Peripheral,Low,City_10,86;457;331;461,Collection operation led by Peripheral
1248,309,2024-12-27,Drug Trafficking,Enabler,Severe,City_8,309;437;257;96,Drug Trafficking operation led by Enabler
1249,239,2020-08-02,Illegal Contracts,Broker,Medium,City_9,239;107;393;471;138,Illegal Contracts operation led by Broker
1250,374,2024-03-02,Arson,Peripheral,High,City_3,374;35;436,Arson operation led by Peripheral
1251,262,2021-01-06,Collection,Peripheral,Low,City_3,262;143;283;35;189,Collection operation led by Peripheral
1252,177,2023-01-09,Extortion,Broker,High,City_9,177;155;354,Extortion operation led by Broker
1253,289,2021-11-18,Intimidation,Peripheral,Low,City_7,289;145;292;77;54,Intimidation operation led by Peripheral
1254,123,2021-07-20,Arson,Peripheral,High,City_10,123;370;37,Arson operation led by Peripheral
1255,282,2020-03-17,Intimidation,Peripheral,Medium,City_8,282;484,Intimidation operation led by Peripheral
1256,358,2022-12-14,Money Laundering,Coordinator,Severe,City_8,358;338;398;369;467,Money Laundering operation led by Coordinator
1257,435,2023-08-02,Robbery,Peripheral,Medium,City_7,435;204;340,Robbery operation led by Peripheral
1258,143,2024-02-04,Intimidation,Peripheral,High,City_4,143;400;401;175,Intimidation operation led by Peripheral
1259,27,2021-07-24,Collection,Peripheral,Low,City_10,27;316;233;84,Collection operation led by Peripheral
1260,441,2021-09-29,Weapons Supply,Enabler,Low,City_1,441;390;47;279,Weapons Supply operation led by Enabler
1261,130,2024-06-20,Robbery,Peripheral,Medium,City_8,130;323;44,Robbery operation led by Peripheral
1262,445,2021-06-12,Drug Trafficking,Enabler,High,City_7,445;355;248;269;4,Drug Trafficking operation led by Enabler
1263,129,2023-03-09,Illegal Contracts,Broker,High,City_3,129;30;367,Illegal Contracts operation led by Broker
1264,451,2022-04-02,Robbery,Peripheral,Severe,City_6,451;80;331,Robbery operation led by Peripheral
1265,374,2024-08-09,Collection,Peripheral,Medium,City_6,374;426;261,Collection operation led by Peripheral
1266,253,2024-10-12,Extortion,Broker,Medium,City_8,253;30;475;480;74,Extortion operation led by Broker
1267,55,2024-03-11,Intimidation,Peripheral,Low,City_3,55;357;57;424,Intimidation operation led by Peripheral
1268,468,2022-11-28,Robbery,Peripheral,Medium,City_2,468;16,Robbery operation led by Peripheral
