person_id,degree,degree_centrality,betweenness,closeness,eigenvector,clustering_coef,core_number,load_centrality,betweenness_norm,ego_density,ego_nodes,participation_coef,cross_community_edges,within_module_z,incident_count,crime_diversity,avg_severity,coordinator_interactions,broker_interactions,enabler_interactions,peripheral_interactions,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127,is_bridge,incident_bridges,constraint,predicted_role,mo_importance_score
82,7,0.017543859649122806,0.008366814375163732,0.25455488250406577,0.0365766694697591,0.19047619047619047,4,0.01072656594223347,664.3334282023756,0.39285714285714285,8,0.0,0,0.06791678500115157,20,10,2.25,4,2,8,6,0.1738807,0.29930702,-0.00822243,0.31978673,0.30386835,-0.25384897,-0.35681596,0.06893881,0.031181606,0.30114597,-0.031756975,-0.11111233,-0.10554327,-0.4958886,0.2708673,0.050295524,0.10352609,0.24009092,0.18969849,0.57615954,-0.122701675,0.03332747,0.2407144,-0.18917383,-0.24299607,0.12583916,0.17102267,0.05588929,-0.007865791,-0.30991986,0.20202619,-0.060266845,-0.27984628,0.37646595,0.09160955,0.036710534,-0.11804309,0.28555304,0.4254104,0.0064960015,0.04777684,-0.042261872,-0.13415238,-0.3473386,0.13713162,-0.04472888,-0.2855657,0.016328484,-0.12835488,-0.005426739,0.32479173,-0.040000238,-0.1812318,0.050001886,0.23223668,-0.1324892,-0.09165872,-0.27311125,-0.19550285,0.088453606,-0.19471629,0.21741898,-0.1366781,0.32807806,-0.060307674,-0.11508086,0.09925101,0.16568412,-0.10459073,-0.22428718,-0.06039232,-0.5257669,0.01400349,0.21876639,-0.3258278,-0.52455974,0.0713079,-0.10198089,0.07809384,-0.22304298,0.096701324,-0.22331844,-0.22576754,0.12597834,0.029333372,-0.0043842844,0.08175411,0.19365528,-0.021453489,0.12927516,0.14606656,0.030766122,0.281859,-0.50528294,0.2306641,0.19239548,0.30759326,0.15212621,0.032857377,-0.40418732,0.0033345544,0.14335601,-0.09249939,0.1713704,0.122766115,-0.21361232,0.30569944,0.00537668,0.19631122,0.056580845,-0.14766188,-0.21905093,0.0027851944,-0.18842691,-0.09472048,0.45580378,0.116026886,-0.037313208,-0.14119716,-0.044603728,-0.3486947,-0.2083584,0.0915298,-0.02733398,-0.39519703,-0.05360292,0.1310998,-0.23362409,1,2,0,Enabler,0.2816604879553171
83,10,0.02506265664160401,0.02481477740894479,0.22619222150082727,0.038316103844368635,0.0,5,0.013423967320828518,1970.3181410476252,0.18181818181818182,11,0.0,0,0.4664285087579084,12,8,2.75,4,2,4,2,0.045306172,0.01301895,-0.06998461,0.22818269,0.38869762,0.051844332,-0.16032091,-0.22853011,0.004626081,0.28842446,0.46542832,0.015133883,-0.29451013,-0.11889835,0.33266318,0.10953048,-0.30755046,0.3555771,0.20468318,0.17138477,0.042654403,-0.102650315,0.27199864,0.13047464,-0.45477653,0.067794494,-0.10411853,-0.3508646,-0.27165768,0.078535594,0.2428055,-0.019279847,-0.34661263,-0.050471317,-0.2613252,-0.23498209,0.18900599,-0.057118822,0.4720366,0.31448472,0.20869775,0.29904753,-0.20585296,0.005308798,-0.24646068,0.027477277,-0.21485043,0.32287648,0.38516518,0.0846018,-0.054192055,0.14974801,0.2852388,0.31595308,-0.25609425,0.08480049,-0.21087664,-0.121051006,-0.11839053,0.19318277,-0.21967141,-0.04975345,0.15005398,0.28340933,-0.18236604,0.21090771,0.20011345,0.04490463,0.30491224,0.18434377,-0.15648317,-0.3701402,-0.16986884,-0.11751528,-0.2499856,-0.34366006,-0.17601027,0.16390279,-0.068533316,-0.005779748,-0.23815522,0.05971788,0.11449247,0.13003242,0.12566079,0.007737422,0.1136033,0.12162173,0.20711389,-0.003281158,0.11811141,-0.09548293,0.007113038,0.007977127,0.25314873,-0.23133971,-0.09089398,-0.02183261,-0.0012912657,-0.016565353,-0.13942371,0.17006564,-0.0630912,-0.036853127,0.017065134,-0.42147517,-0.083534054,0.20513539,0.2244159,-0.25857347,0.19221392,-0.16804929,0.183345,-0.40001312,0.10436616,-0.032868363,-0.15291318,0.11540436,0.18045062,-0.37840667,-0.2396151,-0.15999807,0.27197558,-0.044040892,-0.59926796,-0.17935951,0.22954668,0.094737515,1,2,0,Peripheral,0.059066251090413226
84,8,0.020050125313283207,0.015135108007651839,0.23367771947855248,0.029651172454433432,0.0,4,0.012275606777781247,1201.7427109155637,0.2222222222222222,9,0.0,0,0.20075402625340386,18,9,2.2222222222222223,3,2,8,5,0.47650367,0.14105311,0.22775406,0.20595624,0.41244596,-0.17636025,-0.4894579,-0.27734333,0.086522035,0.042858463,0.17724524,-0.04839472,0.25691938,-0.172248,0.5004208,0.020691302,-0.2904364,0.039834555,0.041080073,0.31882775,0.2832571,-0.15266006,-0.048718974,-0.406153,-0.0113997,-0.103871554,-0.0043480443,-0.23404852,-0.07053492,0.06599701,0.12732005,-0.19938096,-0.22305124,0.032824732,-0.07412509,0.4317428,0.13576946,0.35592574,0.017419618,0.1449052,-0.07395895,0.18515372,-0.36184338,-0.3104727,0.041830465,-0.027855871,-0.113310836,0.2675688,0.21003391,0.10183761,-0.37359014,-0.27306396,0.006656151,-0.13379698,0.08231988,0.052789096,-0.094558634,-0.45374954,-0.34416345,0.31007606,-0.2688621,-0.06613743,0.21483703,0.29738605,-0.2034163,0.24711399,0.301091,0.1796317,-0.21108405,-0.024659436,-0.014108517,-0.17961037,-0.13044587,0.06905969,0.23617429,-0.32104588,-0.0045791594,-0.25627637,0.27543482,0.12685563,-0.016348343,-0.1086355,0.17407487,0.05418528,-0.029348744,0.15761045,0.048852753,0.17500722,0.33672872,-0.07976738,0.18969661,-0.19187722,-0.40748626,-0.08991032,-0.17780147,0.35592866,-0.24283725,-0.06323081,-0.24372964,-0.36639124,0.017149333,0.39204332,0.031748503,-0.13485137,-0.14929575,-0.36817786,0.40699533,0.12974809,0.21729569,-0.09161707,0.17865804,0.24570714,-0.21266104,-0.48007122,-0.061670803,-0.16064611,-0.17991044,-0.16760683,0.08485589,-0.07584762,-0.34319624,-0.32141438,0.15962254,0.34252495,-0.41844207,-0.114522696,0.04622907,-0.22697009,1,2,0,Peripheral,0.048417318226534486
85,28,0.07017543859649122,0.03345123571215811,0.32255415101806156,0.1817166608303197,0.03968253968253968,10,0.044742856862566745,2656.0615667810666,0.10591133004926108,29,0.26530612244897966,4,2.32614988628944,17,6,2.764705882352941,13,4,0,0,-0.020761028,0.27055988,-0.019723808,0.13545352,0.29053253,0.084882125,-0.05437438,0.00012640185,0.14785622,0.24284999,0.122617334,0.17131507,-0.08605702,-0.15000688,0.26124325,0.08800652,-0.12988846,-0.19294241,-0.056562174,0.11327279,0.018409558,-0.14635144,0.12919983,-0.06476265,-0.27329683,0.028736359,-0.024181454,-0.10013179,-0.16503032,-0.281903,0.070186,-0.021690045,-0.1802039,0.1183456,0.050135862,0.12895769,0.101179205,0.0984851,0.08363232,0.23892474,0.0439106,0.14491023,-0.16656856,-0.23836966,0.0873912,0.030647578,-0.14668587,0.18782513,-0.21930134,0.0041935192,-0.0029592447,0.07565559,-0.05569135,-0.07336071,-0.002867519,-0.057995766,-0.103798136,0.10901197,-0.26092228,0.17970997,-0.14169908,0.043165427,0.2673122,0.22389477,-0.11982795,0.052448377,-0.032949865,0.18420623,-0.18830383,-0.05628981,-0.18487819,-0.080038,-0.1962135,-0.14661036,0.05286239,-0.25180903,-0.14498772,0.10271906,0.06436103,0.006293223,0.04183958,-0.26293916,-0.21133463,0.00042082294,0.0006694316,0.13500775,0.10133958,-0.15789272,0.21474017,0.09156135,0.060035158,0.17469735,-0.07696515,-0.13489564,0.15313245,-0.02049421,-0.13557468,-0.12554029,0.24640146,-0.058493342,0.018552953,0.20553787,-0.19115406,0.15602024,-0.05354688,-0.10993192,0.02223906,-0.050700042,0.11066034,-0.35139033,-0.054976728,0.06544791,0.1080731,-0.22772592,0.074330315,0.00028307518,-0.17719032,-0.1871511,0.085318156,-0.08140016,-0.2785234,0.040464494,0.07641349,0.12366432,-0.32821167,0.110898376,0.09934023,-0.20498654,0,0,0,Peripheral,0.13300753580805452
86,14,0.03508771929824561,0.005551670555566985,0.27952842519379345,0.11923152557657447,0.08791208791208792,10,0.005497703671802367,440.80819378257416,0.20952380952380953,15,0.0,0,0.9977774737669175,18,8,3.0555555555555554,4,11,3,0,-0.012001365,-0.014410658,-0.10391686,0.3020259,0.09394656,0.12977414,-0.27046964,0.037838146,-0.2021388,0.23932792,-0.014525728,-0.059642218,0.14444242,-0.33587447,0.21666743,0.151563,-0.27077755,-0.10230787,0.013594684,0.10943067,-0.07853354,0.15479468,0.053183995,0.06989257,-0.25295943,0.04016813,-0.036198847,-0.27871817,-0.28110576,-0.08688163,0.34031385,-0.053824276,-0.0036349138,0.2758714,-0.1150165,0.14189406,0.21643963,0.009359376,0.17260462,0.13004565,0.05286724,0.20421718,-0.13550094,-0.19299017,0.07422205,-0.069817655,-0.17215794,0.10554351,-0.115426876,0.012915843,0.15090935,-0.03683336,0.046776306,0.0025896863,-0.09337534,0.13999273,-0.11749267,-0.04899966,-0.2068308,0.17875895,-0.20341365,-0.056458138,0.19248529,0.22383484,-0.14641641,0.19187467,-0.0958649,-0.13297907,0.019333957,-0.09510842,0.1768972,-0.30061492,-0.022404853,0.012459161,0.03885594,-0.25111717,0.07640014,0.08586127,-0.005339597,0.041393396,-0.16249289,-0.2451422,-0.124647796,0.13637212,-0.17565258,0.12473884,-0.081071585,0.0180423,0.09345674,-0.16597816,0.025216358,-0.021588575,0.26370707,0.008402091,0.26097372,0.1674,-0.005382117,-0.04732937,0.15428063,-0.4056824,0.050545868,-0.12136205,0.100709416,-0.0059423377,-0.07668306,-0.16704738,0.06417397,0.051821094,0.038621105,-0.108776264,-0.06932154,0.074725725,-0.04179373,-0.421157,0.20000993,0.020586718,-0.14761372,0.17906788,-0.026034843,-0.20578717,-0.14753942,-0.05866708,0.12169366,0.057089586,-0.30524093,0.07888676,-0.08983028,-0.08672168,0,0,0,Broker,0.9141358128624216
87,1,0.002506265664160401,0.0,0.20288071834802496,0.0034407983411966114,0.0,1,0.0,0.0,1.0,2,0.0,0,-0.7291066625123621,14,8,2.0714285714285716,0,3,4,7,0.008600012,0.2336787,-0.17622644,0.3947701,-0.17811298,0.40994498,-0.24456218,0.38264462,-0.06519809,-0.22369976,-0.026458282,-0.025915584,-0.06731532,0.13051042,0.27313042,0.30222684,-0.9294763,-0.22533807,0.38899598,-0.027992157,0.029608406,0.47403446,0.18924257,0.15686993,0.060158115,-0.08919679,-0.055914372,-0.3986525,-0.16387461,-0.3476952,0.16983569,0.3464858,0.046479646,0.44812578,-0.16608565,0.17120157,0.19891523,-0.21159577,0.5119449,0.17801847,0.03767558,0.5199618,-0.2965163,-0.18675277,0.1982863,0.067281865,-0.20406328,0.29728287,-0.16765085,-0.26745796,0.47076648,0.18569125,-0.09970557,-0.047853637,0.04869193,0.18535262,0.046244964,-0.028336436,-0.38376856,0.005939729,-0.31122932,-0.15196405,0.20396385,0.3523691,0.0068854215,0.08235804,-0.13019638,0.05741112,-0.28852573,-0.3178604,-0.11245651,-0.4777823,-0.08197161,0.0056205806,-0.24362661,-0.50797987,0.16817226,-0.08506854,-0.26539886,0.35683247,-0.19298255,0.023691252,-0.37238064,0.12543918,-0.04774413,0.36527175,0.08998741,0.36092168,0.27449527,0.018736236,-0.21791007,0.097357646,0.15337226,-0.03209806,0.4078993,0.168434,-0.09416054,-0.024583379,-0.20853542,-0.44876853,0.101156816,0.28488418,0.67389345,0.0028787188,0.15638515,-0.19944727,0.3661374,0.05103317,-0.0054218215,-0.23701967,0.07371921,0.20942035,0.08076569,-0.29306787,0.14204209,0.094876595,-0.37824556,-0.106817104,-0.38377962,-0.15565777,-0.1802984,-0.27237388,-0.18371642,0.181995,-0.26712167,0.34073815,-0.119346544,0.21582253,1,1,0,Peripheral,0.018037827977003023
88,2,0.005012531328320802,0.00031382988483617753,0.19253825137829753,0.004191027588225964,0.0,2,0.0003000166774867346,24.918406685877333,0.6666666666666666,3,0.0,0,-0.5962694212601098,10,7,1.9,0,2,3,5,0.21656366,0.032085594,0.2612608,0.33862054,0.4671035,-0.29435095,-0.53207755,-0.42891583,0.020598242,0.1100443,0.29238904,-0.112829894,0.18328774,0.0547219,0.55039024,-0.129306,-0.28418824,0.3604109,-0.042468034,0.4258118,0.22226955,-0.5254383,0.04575811,-0.41076648,-0.4424161,0.32792446,-0.009966178,-0.33822706,0.0043905294,0.18841738,-0.0056417636,-0.06880821,-0.39087504,0.074037634,0.09079066,0.26998475,0.3062853,0.22839092,0.43297127,0.20877278,-0.1746462,0.28674343,-0.42167154,-0.22923978,-0.12667184,-0.11260922,0.0671529,0.16155928,0.54931515,0.11181596,-0.18748257,-0.044404116,0.35734117,0.28838047,0.27203056,0.09282096,0.014456188,-0.13862216,-0.20811091,0.32223764,-0.15890467,0.01470219,0.28858945,0.3328746,-0.47050118,0.13634789,0.49725863,0.10623114,0.017760482,0.06162339,-0.13932405,-0.24361554,-0.338101,-0.045243226,0.013405418,-0.4761778,0.008015801,-0.3461119,0.2869481,-0.060052197,-0.39821884,0.18171147,-0.076218344,-0.040288724,-0.03973916,0.020615786,-0.03651036,0.29989392,0.35820425,-0.06267067,-0.16236125,-0.22929959,-0.35239166,0.11771517,0.023770899,0.08102674,-0.34423944,-0.2262057,-0.30007723,-0.35677668,-0.19610856,0.36823732,-0.021599656,-0.041158475,0.027791975,-0.59698397,0.06328345,0.2491899,0.47228822,-0.09517003,0.1297213,0.131623,-0.10428091,-0.4243537,-0.09697815,-0.5523309,0.083344184,-0.06055578,0.18957423,-0.30277678,-0.32614022,-0.32332358,0.3591168,0.09305417,-0.5274008,-0.14650175,0.13722116,-0.02018991,0,0,0,Peripheral,0.010733426467755592
89,1,0.002506265664160401,0.0,0.1857129960407021,0.0018283640519732834,0.0,1,0.0,0.0,1.0,2,0.0,0,-0.7291066625123621,12,9,1.9166666666666667,0,4,4,4,0.48682642,0.21533942,0.42119437,0.26444322,0.41522577,-0.15699117,-0.38744375,-0.31722826,-0.15841609,-0.007507736,0.03754174,-0.067617014,0.15495022,-0.015780723,0.6244291,0.09837255,-0.35364234,0.14716879,-0.034184042,0.49765542,0.34946778,-0.4399419,-0.13211341,-0.34326148,0.028163731,0.050441116,-0.0321897,-0.13760182,0.055333022,0.15782017,0.11037457,-0.24680929,-0.1498432,0.13228275,-0.006841233,0.4869159,0.14779721,0.06622259,0.066297926,0.12871164,-0.28352183,0.08276955,-0.36522448,-0.39433533,-0.09331075,0.18837167,0.061835777,0.07866265,0.5026345,0.18110473,-0.44068485,-0.36029208,-0.016149916,0.105373524,0.23215511,-0.030921878,0.035942066,-0.42919472,-0.60325223,0.2777414,-0.3108617,0.08783423,0.30828422,0.505193,-0.28612298,0.12135482,0.3427586,0.14175095,-0.075490125,-0.051527366,-0.028670646,-0.3920951,-0.28985578,-0.016804565,0.22134896,-0.39222848,0.16986635,-0.37276176,0.35665596,-0.06323031,-0.17555548,-0.05503727,0.021680556,-0.07083751,-0.15835878,0.27290756,-0.2485954,0.058963925,0.30081987,-0.07162598,-0.043069415,-0.0661569,-0.37674755,0.04151033,-0.077258766,0.41159493,-0.34321788,-0.01207845,-0.4020833,-0.41230747,0.0007618463,0.2682854,0.08130346,-0.013538485,0.00649415,-0.5584433,0.35561436,-0.087479666,0.23507251,-0.36140037,0.25950882,0.5048007,-0.10659855,-0.5170604,-0.1591512,-0.29535475,0.006945363,-0.03838059,0.1668423,-0.11172086,-0.17325483,-0.41013744,0.3550998,0.38178337,-0.51772374,-0.16762657,0.12841095,-0.049400512,1,1,0,Peripheral,0.017785882280584076
90,2,0.005012531328320802,0.00030226319567763636,0.21064333986717768,0.005900865905528947,0.0,2,0.0002455888464880795,24.000000000000004,0.6666666666666666,3,0.0,0,-0.5962694212601098,9,7,3.0,0,2,4,3,0.13021939,0.33114582,-0.026924893,0.35626504,0.34019062,0.049040426,-0.20146242,0.122077495,0.0042002033,0.31517085,0.18992835,-0.11140182,-0.6118025,-0.14664665,0.28309765,0.2542038,-0.13190736,0.13325194,0.23899713,0.655597,-0.025270749,-0.3415371,0.2732665,-0.52353525,-0.20495358,0.2590259,0.31017625,-0.14962141,0.30505288,-0.5072111,0.00026051668,-0.025703507,-0.113250956,0.1785221,-0.08140487,0.12864232,0.106342435,0.20045732,0.44996583,-0.12664059,-0.10855172,0.14409424,0.15244496,-0.49349567,-0.2379589,-0.06487876,0.1071169,0.034143005,0.12698,-0.07087021,0.19170703,-0.28000358,-0.2004374,0.3709198,0.06055803,0.09774861,-0.09425372,-0.16975355,0.15700208,-0.052041765,-0.16156963,0.26452726,-0.052822575,0.0953261,-0.09059632,-0.1349391,-0.07954169,0.21366364,0.2220614,-0.45643288,-0.122408524,-0.57995,0.00047866776,0.020591866,-0.22136292,-0.55759114,-0.027555842,-0.2677236,0.03636685,-0.28108,-0.10551815,-0.43783918,0.12773609,0.26086774,0.009965352,0.2055836,-0.0016964219,0.13931324,-0.09222936,-0.14027299,-0.07166675,0.036167264,0.37120226,-0.36338794,0.399965,0.17217824,0.39600623,-0.076492116,0.076342784,-0.35561794,0.34092984,0.3277435,-0.118887305,-0.048616305,0.38861594,0.022572014,0.22570351,0.09129676,0.27309754,-0.013879386,0.07446282,-0.23510788,-0.09139461,-0.22999486,-0.0127722565,0.5035838,-0.03890928,-0.098585814,-0.23392633,0.29417965,-0.62985504,-0.05689478,0.24340448,0.10405088,-0.7032756,-0.31913143,0.03804953,-0.36448446,0,0,0,Peripheral,0.010997700010172907
91,9,0.022556390977443608,0.010900490270726221,0.2563630860893354,0.0370214778305556,0.1111111111111111,4,0.014525582326001143,865.5098279859327,0.28888888888888886,10,0.0,0,0.33359126750565615,11,8,2.090909090909091,4,2,1,4,-0.1774242,0.047270607,0.27191642,0.03631863,0.06429193,-0.11475725,-0.22474536,-0.0009237387,0.16069174,0.46961474,-0.08619848,0.5083158,0.11041791,-0.13755268,0.43992922,0.47011352,-0.26808935,-0.079818495,0.17331967,0.40205148,-0.120863795,0.14160125,0.22223778,0.17004208,-0.21335423,0.14918838,0.14548714,-0.12815453,-0.11568901,-0.13494465,0.26090142,0.06300557,0.1865189,0.24717517,-0.2021774,0.04705934,0.12192737,0.2207188,0.15726009,0.13974905,0.011701228,0.3823471,-0.22218291,-0.27334175,0.16012765,0.046053264,-0.2796484,0.023927283,-0.56934714,-0.21354596,0.081900656,-0.27151233,-0.3206758,-0.07149723,-0.0032799582,-0.061572835,-0.07237558,-0.026092174,-0.17631811,0.19802004,-0.11096668,0.37386152,0.35199204,0.012760306,-0.21669322,0.30403927,-0.087337896,-0.13790774,0.1617517,0.00055265374,0.108576685,-0.3224813,-0.35006642,0.09811014,0.0504411,-0.37071925,0.010783172,0.26219013,0.53944546,-0.09899458,0.095162936,-0.24964346,-0.031106826,-0.015569568,-0.28110698,0.18487771,0.024964042,0.26618692,0.23796323,-0.20069763,-0.07454831,-0.16432253,0.081860274,0.2311693,0.36140627,0.110002436,0.009981299,0.19206277,0.12957676,-0.3787809,-0.32145366,-0.19564375,0.046044577,-0.052780263,0.020475954,0.12795399,0.09638996,0.052950867,0.26216233,-0.20243402,-0.16130628,-0.062131118,-0.120940104,-0.42966157,-0.056581195,0.08718978,-0.16959198,-0.20308122,0.15904014,-0.2719659,-0.2967091,-0.03315738,0.15236631,-0.13177037,-0.2460522,0.21242179,0.3104419,-0.035649423,1,1,0,Peripheral,0.05038529618096436
92,1,0.002506265664160401,0.0,0.20288071834802496,0.0034407983411966114,0.0,1,0.0,0.0,1.0,2,0.0,0,-0.7291066625123621,11,9,2.090909090909091,0,2,6,3,-0.21354988,0.053927932,-0.10639548,0.5190125,0.032912403,0.4337738,-0.14645603,0.118171036,-0.019004943,-0.014995255,0.11600387,-0.086089544,0.028536236,0.06818106,0.22738597,0.22711164,-0.93588865,-0.12170524,0.19189857,-0.14860936,0.18376757,0.365454,0.109972715,0.09787147,-0.04762904,-0.018634237,0.076957904,-0.529034,-0.2868461,-0.5731375,0.10019275,0.24342243,-0.13700801,0.37297174,-0.30279836,0.31720752,0.27734417,-0.052240733,0.22932419,0.019357642,0.00028698254,0.4621794,-0.38893193,-0.071869016,0.17721274,0.1828387,-0.11099211,0.45596233,-0.28619665,-0.03896344,0.541713,-0.08297642,-0.32778716,0.043435484,0.1170937,0.20452492,0.09936096,0.24784036,-0.34172547,-0.029297685,-0.10325132,0.0500497,-0.066547334,0.45986244,-0.07288171,0.20133094,-0.13742039,0.03185644,-0.19368449,-0.3417399,-0.14224489,-0.528828,-0.08328899,-0.18870524,-0.16677657,-0.43704063,0.3209915,-0.17390195,-0.2872248,0.44739547,-0.12820144,-0.13641413,-0.33598095,0.1984605,-0.11345418,0.41353735,0.21117078,0.08917593,0.22681113,-0.100715406,-0.10654219,0.22045602,0.118834436,0.08748663,0.25997865,0.16673066,-0.14936565,-0.1681793,-0.1773136,-0.3947674,0.28784558,0.16933776,0.66966337,0.0024459283,0.17137763,-0.08237815,0.39743778,-0.06693401,0.12715875,-0.27499697,0.0072123394,0.07216602,0.101160176,-0.19827126,0.16643175,-0.035707057,-0.107378714,-0.06056844,-0.35943413,-0.15327966,-0.17200948,-0.3840521,-0.16725484,0.18261729,-0.39377248,0.012574924,0.06619856,0.25375554,1,1,0,Peripheral,0.018037827977003023
93,10,0.02506265664160401,0.02022359807692955,0.26689566974132123,0.05824901950772624,0.2,6,0.013242911907560823,1605.7739109062832,0.34545454545454546,11,0.0,0,0.4664285087579084,18,12,2.611111111111111,3,3,9,3,0.19805665,0.1817618,-0.10692,0.2947604,0.31429285,0.043861944,-0.15250868,0.015471383,-0.18931423,0.066598825,0.40953928,0.22285512,0.18743877,-0.29924598,0.1270746,0.15363444,-0.18880385,0.10954269,0.05868928,0.08090708,0.14393239,-0.0306207,-0.22804879,-0.26614854,-0.50456315,0.057363696,0.29648447,-0.09387745,-0.13901243,-0.30693695,0.021475788,-0.043849304,-0.3670263,0.067020915,-0.062076494,0.31036198,0.08119625,-0.041457325,0.26958364,-0.01974423,0.091826685,0.19883095,-0.36499384,-0.07712944,-0.023614554,-0.23968871,-0.12366705,0.16248675,-0.23042504,-0.27128527,0.27058038,-0.09313715,0.06412871,-0.17419249,0.062351182,0.0011344419,-0.1458501,0.06783867,-0.21610244,0.07025516,-0.04721901,-0.29109195,0.2421574,0.11629472,-0.055578914,-0.07178687,-0.07306595,0.111878835,-0.15505144,0.0626284,0.051842403,-0.4774525,0.106463045,-0.17764243,0.039483625,-0.07895755,-0.100588456,0.20459901,0.1580647,-0.07309081,0.16054177,0.23209645,0.14290154,0.058528252,0.15717117,0.11710642,-0.039618142,-0.20284644,0.44613513,0.0331085,0.27251253,0.09222474,0.14791854,-0.16408752,0.104718246,-0.10136949,-0.20228606,0.22269896,0.099718176,-0.37751505,-0.1442127,-0.061401803,-0.20644324,0.29243222,0.22906733,-0.0999131,-0.07222346,-0.13435182,0.29090884,-0.38452336,0.053404707,-0.28094843,0.010386216,-0.37227747,0.12552413,-0.123632655,-0.46023595,0.072595306,-0.24799125,-0.10796645,-0.09952701,0.15015133,0.40530998,0.016166635,-0.23411028,0.19887744,0.07822548,-0.13910173,1,2,0,Enabler,0.3934218925001569
94,3,0.007518796992481203,0.000282038048915897,0.21625301602875363,0.007022707767224622,0.0,3,0.00045124834367098323,22.394103121971142,0.5,4,0.0,0,-0.4634321800078576,13,6,1.5384615384615385,0,2,2,9,0.11206655,0.43304607,0.19732177,0.44873,0.111460485,-0.101132706,-0.2602432,-0.18510793,-0.060187213,-0.16934936,-0.34203172,-0.06704931,-0.022615744,-0.35950744,0.4872007,0.497232,-0.42937022,-0.08530142,-0.11017852,0.37160522,0.06206075,-0.17713624,-0.19871978,-0.27310303,-0.048115447,-0.2181418,0.32760042,-0.368355,-0.25197172,-0.19610313,0.0004138454,-0.24123377,-0.05975901,-0.20594935,-0.25886288,0.16399662,-0.015038752,0.30281863,-0.09346066,0.33225453,0.054227572,-0.12785414,-0.47035548,-0.1799535,0.08446605,0.19681992,0.023076234,-0.02822226,0.10098189,-0.09387142,-0.21365575,-0.09771249,-0.11083153,-0.082630046,0.1704611,0.050964996,-0.2635915,-0.38081422,-0.3997411,0.44804338,-0.31179366,0.09105751,0.4089952,0.4581121,-0.5070733,0.12699202,0.123245984,0.3260787,-0.20672697,-0.108932115,-0.058535226,-0.22233866,-0.35912576,-0.024108099,-0.024748798,-0.30012614,0.18369997,-0.23663162,0.19815469,-0.12645616,-0.16163152,0.088018484,0.001963697,0.3815651,0.108017944,0.21702807,-0.12738869,0.26462525,0.4988644,-0.0021478976,0.030545589,-0.16850275,-0.21064231,0.2877379,0.13309363,0.23024279,-0.46221256,-0.215861,-0.018117985,-0.0028319375,-0.012436913,0.29461062,0.033477597,0.024240468,-0.085434034,-0.5025549,0.69361264,0.084562495,0.11120591,-0.38736987,-0.13375169,-0.13206951,-0.087350644,-0.37095687,-0.014367391,-0.630566,-0.12627684,0.084160574,0.10090205,-0.3944396,-0.42469513,-0.3662148,0.20524961,0.51242924,-0.49774456,0.005432155,0.066685215,-0.102352075,0,0,0,Peripheral,0.01616798976916887
