incident_id,person_id,date,crime_type,modus_operandi,severity,location,persons_involved,description
1088,241,2022-01-16,Collection,Peripheral,High,City_10,241;292,Collection operation led by Peripheral
1089,260,2021-08-16,Arson,Peripheral,Low,City_3,260;293;74,Arson operation led by Peripheral
1090,226,2020-04-08,Robbery,Peripheral,High,City_10,226;398;219;37,Robbery operation led by Peripheral
1091,218,2022-05-04,Robbery,Peripheral,Medium,City_2,218;126;235;137,Robbery operation led by Peripheral
1092,179,2024-12-17,Weapons Supply,Enabler,Medium,City_4,179;71;359;33,Weapons Supply operation led by Enabler
1093,69,2023-10-18,Money Laundering,Coordinator,Severe,City_10,69;146;182,Money Laundering operation led by Coordinator
1094,247,2020-12-21,Drug Trafficking,Enabler,High,City_1,247;377,Drug Trafficking operation led by Enabler
1095,86,2024-03-22,Coordination,Broker,Medium,City_2,86;348;320,Coordination operation led by Broker
1096,338,2020-03-08,Document Forgery,Enabler,High,City_2,338;331;135,Document Forgery operation led by Enabler
1097,351,2021-09-26,Resource Distribution,Broker,High,City_3,351;187;69,Resource Distribution operation led by Broker
1098,285,2022-02-19,Collection,Peripheral,Medium,City_5,285;119;330;376,Collection operation led by Peripheral
1099,175,2024-04-18,Extortion,Broker,High,City_6,175;122,Extortion operation led by Broker
1100,227,2021-01-08,Collection,Peripheral,Low,City_4,227;53;192;13;27,Collection operation led by Peripheral
1101,19,2023-07-10,Drug Trafficking,Enabler,Low,City_3,19;13,Drug Trafficking operation led by Enabler
1102,379,2021-08-20,Money Laundering,Coordinator,Severe,City_1,379;390,Money Laundering operation led by Coordinator
1103,61,2022-10-10,Corruption,Coordinator,Low,City_4,61;305;169,Corruption operation led by Coordinator
1104,346,2020-11-27,Illegal Contracts,Broker,High,City_7,346;162;17;270;365,Illegal Contracts operation led by Broker
1105,164,2024-01-10,Arson,Peripheral,Medium,City_3,164;142;244;334;27,Arson operation led by Peripheral
1106,41,2020-06-06,Coordination,Broker,Low,City_6,41;248;117,Coordination operation led by Broker
1107,142,2022-09-07,Robbery,Peripheral,High,City_4,142;123;218;262;202,Robbery operation led by Peripheral
1108,72,2022-05-17,Extortion,Broker,Severe,City_2,72;6;378,Extortion operation led by Broker
1109,338,2023-06-23,Drug Trafficking,Enabler,Severe,City_9,338;31;215;92,Drug Trafficking operation led by Enabler
1110,389,2024-06-07,Strategic Planning,Coordinator,Severe,City_6,389;390;363,Strategic Planning operation led by Coordinator
1111,388,2020-02-03,Robbery,Peripheral,High,City_1,388;383;170;195,Robbery operation led by Peripheral
1112,327,2022-05-28,Resource Distribution,Broker,Medium,City_1,327;250,Resource Distribution operation led by Broker
1113,25,2023-03-25,Robbery,Peripheral,Severe,City_3,25;332,Robbery operation led by Peripheral
1114,182,2020-12-06,Weapons Supply,Enabler,High,City_4,182;130;397;377,Weapons Supply operation led by Enabler
1115,389,2022-10-08,Money Laundering,Coordinator,Severe,City_1,389;82;3;61,Money Laundering operation led by Coordinator
1116,144,2024-06-24,Document Forgery,Enabler,High,City_4,144;19,Document Forgery operation led by Enabler
1117,398,2023-05-14,Collection,Peripheral,Low,City_10,398;378;20;279,Collection operation led by Peripheral
1118,183,2024-02-27,Collection,Peripheral,Medium,City_5,183;245,Collection operation led by Peripheral
1119,19,2023-01-04,Weapons Supply,Enabler,Low,City_3,19;281;195,Weapons Supply operation led by Enabler
1120,102,2023-04-23,Arson,Peripheral,Low,City_4,102;232;26;6;343,Arson operation led by Peripheral
1121,97,2024-04-20,Illegal Contracts,Broker,Severe,City_2,97;399,Illegal Contracts operation led by Broker
1122,123,2024-03-29,Drug Trafficking,Enabler,Medium,City_9,123;327;213,Drug Trafficking operation led by Enabler
1123,204,2024-11-22,Drug Trafficking,Enabler,Severe,City_3,204;277;346,Drug Trafficking operation led by Enabler
1124,51,2021-08-07,Arson,Peripheral,Low,City_6,51;231;94;103,Arson operation led by Peripheral
1125,14,2021-01-08,Extortion,Broker,Low,City_1,14;182;77;270;352,Extortion operation led by Broker
1126,399,2023-12-12,Strategic Planning,Coordinator,High,City_1,399;173,Strategic Planning operation led by Coordinator
1127,391,2024-12-20,Coordination,Broker,Medium,City_3,391;194;309;204;330,Coordination operation led by Broker
1128,37,2022-01-14,Weapons Supply,Enabler,Medium,City_5,37;377;44;382;171,Weapons Supply operation led by Enabler
1129,87,2022-07-25,Robbery,Peripheral,Medium,City_2,87;306,Robbery operation led by Peripheral
1130,16,2024-12-07,Logistics,Enabler,Low,City_1,16;176;229;391;155,Logistics operation led by Enabler
1131,77,2023-08-24,Logistics,Enabler,Medium,City_7,77;214;150,Logistics operation led by Enabler
1132,121,2023-12-19,Collection,Peripheral,Medium,City_2,121;333;354;56,Collection operation led by Peripheral
1133,18,2020-07-05,Collection,Peripheral,Medium,City_3,18;106;123;166;341,Collection operation led by Peripheral
1134,324,2022-07-14,Illegal Contracts,Broker,High,City_6,324;357;55,Illegal Contracts operation led by Broker
1135,65,2024-07-13,Extortion,Broker,High,City_10,65;153;35;91;90,Extortion operation led by Broker
1136,116,2022-04-10,Territory Control,Coordinator,Severe,City_7,116;153,Territory Control operation led by Coordinator
1137,228,2024-07-11,Logistics,Enabler,Severe,City_10,228;367;126;326,Logistics operation led by Enabler
1138,267,2024-11-01,Territory Control,Coordinator,Medium,City_2,267;290;185;217;175,Territory Control operation led by Coordinator
1139,248,2021-08-31,Territory Control,Coordinator,Medium,City_1,248;1,Territory Control operation led by Coordinator
1140,33,2020-05-04,Coordination,Broker,High,City_6,33;100;189;114,Coordination operation led by Broker
1141,358,2021-04-17,Logistics,Enabler,Medium,City_2,358;0,Logistics operation led by Enabler
1142,249,2020-11-22,Weapons Supply,Enabler,Low,City_7,249;161;225,Weapons Supply operation led by Enabler
1143,197,2022-03-27,Extortion,Broker,Medium,City_4,197;57;107;193,Extortion operation led by Broker
1144,263,2020-07-07,Strategic Planning,Coordinator,High,City_7,263;16,Strategic Planning operation led by Coordinator
1145,207,2024-02-10,Corruption,Coordinator,Medium,City_2,207;36;9;66;334,Corruption operation led by Coordinator
1146,237,2022-07-23,Robbery,Peripheral,High,City_8,237;77;145,Robbery operation led by Peripheral
1147,355,2024-12-02,Intimidation,Peripheral,Low,City_9,355;149,Intimidation operation led by Peripheral
1148,195,2021-04-24,Drug Trafficking,Enabler,Medium,City_4,195;217,Drug Trafficking operation led by Enabler
1149,273,2024-12-26,Weapons Supply,Enabler,High,City_10,273;131;190,Weapons Supply operation led by Enabler
1150,223,2020-12-31,Robbery,Peripheral,Severe,City_6,223;45,Robbery operation led by Peripheral
1151,218,2020-01-24,Intimidation,Peripheral,High,City_4,218;271,Intimidation operation led by Peripheral
1152,372,2021-11-12,Intimidation,Peripheral,High,City_9,372;104;62;329;309,Intimidation operation led by Peripheral
1153,29,2020-11-17,Collection,Peripheral,Low,City_8,29;240;46;36;128,Collection operation led by Peripheral
1154,64,2021-08-23,Resource Distribution,Broker,Medium,City_4,64;304;247;32;52,Resource Distribution operation led by Broker
1155,294,2022-04-22,Corruption,Coordinator,Severe,City_2,294;147;146;9,Corruption operation led by Coordinator
1156,132,2024-05-04,Extortion,Broker,Low,City_5,132;298;29,Extortion operation led by Broker
1157,247,2024-11-30,Document Forgery,Enabler,Severe,City_4,247;148;137;11,Document Forgery operation led by Enabler
1158,45,2020-01-21,Robbery,Peripheral,Low,City_4,45;166;268;229;347,Robbery operation led by Peripheral
1159,339,2020-07-29,Robbery,Peripheral,Medium,City_1,339;360;4;179,Robbery operation led by Peripheral
1160,161,2024-02-15,Extortion,Broker,Low,City_7,161;94;187;68;308,Extortion operation led by Broker
1161,13,2023-12-06,Collection,Peripheral,Medium,City_7,13;368;91,Collection operation led by Peripheral
1162,243,2023-10-12,Collection,Peripheral,Medium,City_10,243;331,Collection operation led by Peripheral
1163,329,2023-05-20,Intimidation,Peripheral,High,City_9,329;220;214;315;74,Intimidation operation led by Peripheral
1164,69,2024-06-26,Strategic Planning,Coordinator,High,City_10,69;44,Strategic Planning operation led by Coordinator
1165,323,2023-02-16,Collection,Peripheral,Medium,City_4,323;181;74;378;216,Collection operation led by Peripheral
1166,298,2020-05-12,Illegal Contracts,Broker,Severe,City_6,298;321;14;340;256,Illegal Contracts operation led by Broker
1167,110,2021-01-09,Coordination,Broker,Low,City_10,110;73;374,Coordination operation led by Broker
1168,378,2020-06-20,Weapons Supply,Enabler,Low,City_4,378;96;330;241;122,Weapons Supply operation led by Enabler
1169,288,2022-04-15,Robbery,Peripheral,Medium,City_6,288;234;109;136;68,Robbery operation led by Peripheral
1170,93,2021-09-02,Drug Trafficking,Enabler,Severe,City_5,93;96;56;210,Drug Trafficking operation led by Enabler
1171,280,2020-12-06,Weapons Supply,Enabler,Low,City_8,280;334;190;231;380,Weapons Supply operation led by Enabler
1172,150,2022-10-31,Robbery,Peripheral,Low,City_5,150;101,Robbery operation led by Peripheral
1173,250,2021-07-06,Document Forgery,Enabler,Low,City_4,250;324;42;137;131,Document Forgery operation led by Enabler
1174,167,2022-12-14,Arson,Peripheral,Low,City_3,167;376;78;68,Arson operation led by Peripheral
1175,134,2024-04-10,Arson,Peripheral,Medium,City_8,134;204;121,Arson operation led by Peripheral
1176,30,2021-11-27,Illegal Contracts,Broker,High,City_4,30;242;45;138;360,Illegal Contracts operation led by Broker
1177,213,2021-09-04,Drug Trafficking,Enabler,Severe,City_10,213;86;244;397,Drug Trafficking operation led by Enabler
1178,59,2022-08-21,Illegal Contracts,Broker,Medium,City_8,59;91;205;123,Illegal Contracts operation led by Broker
1179,158,2021-01-25,Strategic Planning,Coordinator,High,City_9,158;144,Strategic Planning operation led by Coordinator
1180,362,2024-06-04,Corruption,Coordinator,Medium,City_6,362;334;298;91,Corruption operation led by Coordinator
1181,46,2020-11-04,Document Forgery,Enabler,Low,City_6,46;21;339;219;252,Document Forgery operation led by Enabler
1182,2,2020-07-20,Territory Control,Coordinator,Severe,City_3,2;169;319,Territory Control operation led by Coordinator
1183,300,2023-05-25,Coordination,Broker,Medium,City_6,300;309,Coordination operation led by Broker
1184,143,2023-06-16,Collection,Peripheral,Low,City_1,143;108,Collection operation led by Peripheral
1185,156,2023-10-20,Extortion,Broker,Medium,City_2,156;153,Extortion operation led by Broker
1186,395,2021-01-19,Arson,Peripheral,Medium,City_7,395;368;347;129;145,Arson operation led by Peripheral
1187,37,2023-01-31,Drug Trafficking,Enabler,High,City_10,37;282;120;344;27,Drug Trafficking operation led by Enabler
1188,197,2023-06-01,Coordination,Broker,Low,City_6,197;300;5,Coordination operation led by Broker
1189,180,2020-06-15,Coordination,Broker,Severe,City_10,180;127;118;188,Coordination operation led by Broker
1190,48,2022-11-07,Intimidation,Peripheral,Low,City_5,48;88,Intimidation operation led by Peripheral
1191,369,2022-05-22,Arson,Peripheral,Medium,City_4,369;287,Arson operation led by Peripheral
1192,367,2023-07-04,Document Forgery,Enabler,Medium,City_7,367;87;136;185;337,Document Forgery operation led by Enabler
1193,129,2020-02-16,Arson,Peripheral,Low,City_10,129;323,Arson operation led by Peripheral
1194,81,2024-09-19,Corruption,Coordinator,Low,City_3,81;166;193,Corruption operation led by Coordinator
1195,31,2024-03-29,Resource Distribution,Broker,Medium,City_9,31;19;350;11;163,Resource Distribution operation led by Broker
1196,41,2024-01-05,Coordination,Broker,Medium,City_10,41;118;99,Coordination operation led by Broker
1197,333,2022-09-24,Logistics,Enabler,Medium,City_8,333;26;287;23;171,Logistics operation led by Enabler
1198,252,2024-08-16,Illegal Contracts,Broker,Severe,City_4,252;219;12;76;61,Illegal Contracts operation led by Broker
1199,326,2022-10-08,Intimidation,Peripheral,Low,City_4,326;34,Intimidation operation led by Peripheral
1200,97,2021-01-16,Illegal Contracts,Broker,Severe,City_10,97;380;169,Illegal Contracts operation led by Broker
1201,188,2020-10-11,Territory Control,Coordinator,High,City_3,188;233,Territory Control operation led by Coordinator
1202,133,2023-10-27,Robbery,Peripheral,Medium,City_4,133;46,Robbery operation led by Peripheral
1203,124,2021-05-03,Intimidation,Peripheral,Medium,City_4,124;353,Intimidation operation led by Peripheral
1204,225,2024-01-23,Intimidation,Peripheral,Low,City_10,225;228;387;208;117,Intimidation operation led by Peripheral
1205,233,2020-02-29,Strategic Planning,Coordinator,Medium,City_9,233;158,Strategic Planning operation led by Coordinator
1206,46,2021-04-03,Logistics,Enabler,High,City_10,46;228,Logistics operation led by Enabler
1207,20,2021-05-21,Document Forgery,Enabler,Medium,City_2,20;132;181;316,Document Forgery operation led by Enabler
1208,252,2023-03-15,Extortion,Broker,High,City_4,252;317;202;7;40,Extortion operation led by Broker
1209,142,2023-10-31,Arson,Peripheral,High,City_9,142;314;166;78;268,Arson operation led by Peripheral
1210,334,2020-12-29,Weapons Supply,Enabler,Severe,City_6,334;222;209,Weapons Supply operation led by Enabler
1211,59,2022-09-22,Coordination,Broker,High,City_9,59;370,Coordination operation led by Broker
1212,235,2024-07-05,Collection,Peripheral,Medium,City_9,235;232;120;315;103,Collection operation led by Peripheral
1213,14,2022-09-25,Extortion,Broker,Severe,City_8,14;253;292,Extortion operation led by Broker
1214,80,2020-02-11,Drug Trafficking,Enabler,Low,City_6,80;19;281;0,Drug Trafficking operation led by Enabler
1215,287,2020-11-24,Weapons Supply,Enabler,Low,City_9,287;288,Weapons Supply operation led by Enabler
1216,285,2023-07-08,Arson,Peripheral,High,City_2,285;133;325;235;241,Arson operation led by Peripheral
1217,110,2021-01-07,Resource Distribution,Broker,Severe,City_5,110;263;1;12;391,Resource Distribution operation led by Broker
1218,379,2023-06-17,Territory Control,Coordinator,Severe,City_8,379;65;117;85,Territory Control operation led by Coordinator
1219,341,2020-05-24,Arson,Peripheral,Low,City_4,341;280;342;334,Arson operation led by Peripheral
1220,61,2024-05-12,Corruption,Coordinator,Severe,City_8,61;314;265;12,Corruption operation led by Coordinator
1221,328,2023-06-19,Illegal Contracts,Broker,High,City_3,328;279;276,Illegal Contracts operation led by Broker
1222,29,2021-06-30,Collection,Peripheral,Low,City_6,29;289;397;194,Collection operation led by Peripheral
1223,137,2021-01-01,Intimidation,Peripheral,Low,City_1,137;393;385;128;319,Intimidation operation led by Peripheral
1224,1,2024-07-09,Resource Distribution,Broker,Medium,City_8,1;69;136;4,Resource Distribution operation led by Broker
1225,81,2024-05-28,Money Laundering,Coordinator,High,City_7,81;189;287,Money Laundering operation led by Coordinator
1226,179,2023-07-06,Drug Trafficking,Enabler,Medium,City_9,179;182,Drug Trafficking operation led by Enabler
1227,127,2024-01-10,Collection,Peripheral,Low,City_6,127;27;40;364;36,Collection operation led by Peripheral
1228,152,2023-03-29,Territory Control,Coordinator,High,City_1,152;228;338;219,Territory Control operation led by Coordinator
1229,182,2022-08-05,Logistics,Enabler,High,City_2,182;255;95;90;138,Logistics operation led by Enabler
1230,328,2020-09-04,Extortion,Broker,High,City_7,328;87;85;141;152,Extortion operation led by Broker
1231,225,2023-06-04,Arson,Peripheral,Medium,City_6,225;78;275;350;22,Arson operation led by Peripheral
1232,309,2020-05-15,Drug Trafficking,Enabler,High,City_8,309;246;222,Drug Trafficking operation led by Enabler
1233,32,2021-09-05,Arson,Peripheral,Low,City_1,32;318;38,Arson operation led by Peripheral
1234,158,2020-04-09,Territory Control,Coordinator,High,City_8,158;239;85;197,Territory Control operation led by Coordinator
1235,60,2022-08-25,Arson,Peripheral,Low,City_3,60;303;312;219;220,Arson operation led by Peripheral
1236,55,2020-03-29,Robbery,Peripheral,Low,City_10,55;238;395,Robbery operation led by Peripheral
1237,157,2021-05-16,Intimidation,Peripheral,Low,City_8,157;154;286;16;288,Intimidation operation led by Peripheral
1238,295,2021-05-04,Drug Trafficking,Enabler,Severe,City_6,295;259;122;393;159,Drug Trafficking operation led by Enabler
1239,210,2024-07-14,Logistics,Enabler,Low,City_7,210;246;19;393,Logistics operation led by Enabler
1240,39,2021-12-09,Robbery,Peripheral,High,City_7,39;94;310;157;102,Robbery operation led by Peripheral
1241,234,2022-07-13,Drug Trafficking,Enabler,Severe,City_6,234;289;87,Drug Trafficking operation led by Enabler
1242,273,2020-02-06,Drug Trafficking,Enabler,Severe,City_4,273;286,Drug Trafficking operation led by Enabler
1243,168,2020-01-27,Intimidation,Peripheral,Medium,City_7,168;204;13;352,Intimidation operation led by Peripheral
1244,236,2020-12-18,Arson,Peripheral,Low,City_5,236;388;159;181,Arson operation led by Peripheral
1245,122,2021-04-25,Robbery,Peripheral,Low,City_4,122;91;95,Robbery operation led by Peripheral
1246,257,2023-11-08,Arson,Peripheral,Medium,City_2,257;247;293;395,Arson operation led by Peripheral
1247,290,2022-08-10,Corruption,Coordinator,High,City_4,290;193,Corruption operation led by Coordinator
1248,185,2021-10-26,Coordination,Broker,Medium,City_1,185;399;113,Coordination operation led by Broker
1249,67,2024-05-30,Robbery,Peripheral,Severe,City_5,67;149;393;90;209,Robbery operation led by Peripheral
1250,233,2020-01-26,Money Laundering,Coordinator,Low,City_1,233;290;156,Money Laundering operation led by Coordinator
1251,188,2024-08-12,Corruption,Coordinator,Severe,City_7,188;280;3;46,Corruption operation led by Coordinator
1252,294,2021-09-14,Corruption,Coordinator,Severe,City_4,294;263;37;148,Corruption operation led by Coordinator
1253,132,2024-05-13,Extortion,Broker,Medium,City_2,132;71,Extortion operation led by Broker
1254,131,2023-11-17,Logistics,Enabler,Low,City_9,131;104,Logistics operation led by Enabler
1255,19,2023-06-13,Logistics,Enabler,Medium,City_2,19;43;62;268;70,Logistics operation led by Enabler
1256,339,2024-08-19,Collection,Peripheral,Low,City_3,339;7;170;218,Collection operation led by Peripheral
1257,321,2023-10-07,Robbery,Peripheral,High,City_10,321;174;256;308,Robbery operation led by Peripheral
1258,285,2021-08-12,Arson,Peripheral,Medium,City_2,285;25;323;102,Arson operation led by Peripheral
1259,396,2021-07-02,Coordination,Broker,High,City_9,396;255;285;220,Coordination operation led by Broker
1260,271,2023-09-29,Intimidation,Peripheral,Low,City_3,271;186;345,Intimidation operation led by Peripheral
1261,15,2023-07-28,Coordination,Broker,High,City_10,15;114;323,Coordination operation led by Broker
1262,235,2020-07-30,Arson,Peripheral,Low,City_6,235;219;87;29,Arson operation led by Peripheral
1263,67,2023-08-27,Robbery,Peripheral,Low,City_8,67;228;106;357,Robbery operation led by Peripheral
1264,362,2021-06-01,Strategic Planning,Coordinator,High,City_1,362;136;314,Strategic Planning operation led by Coordinator
1265,10,2023-12-27,Intimidation,Peripheral,Low,City_5,10;121;123,Intimidation operation led by Peripheral
1266,75,2020-01-18,Arson,Peripheral,Medium,City_5,75;21;7,Arson operation led by Peripheral
1267,286,2020-12-18,Weapons Supply,Enabler,Low,City_6,286;105,Weapons Supply operation led by Enabler
1268,212,2020-01-31,Arson,Peripheral,Low,City_2,212;371,Arson operation led by Peripheral
1269,219,2023-10-24,Weapons Supply,Enabler,Medium,City_2,219;316;206;99,Weapons Supply operation led by Enabler
1270,248,2020-01-02,Money Laundering,Coordinator,Severe,City_5,248;309;85;249,Money Laundering operation led by Coordinator
1271,145,2020-12-19,Robbery,Peripheral,Low,City_2,145;343;186,Robbery operation led by Peripheral
1272,190,2021-10-08,Robbery,Peripheral,Severe,City_7,190;141,Robbery operation led by Peripheral
1273,36,2021-10-23,Logistics,Enabler,Medium,City_3,36;259,Logistics operation led by Enabler
1274,2,2020-07-19,Territory Control,Coordinator,High,City_6,2;239;298,Territory Control operation led by Coordinator
1275,305,2022-03-05,Resource Distribution,Broker,Medium,City_3,305;319;112,Resource Distribution operation led by Broker
1276,298,2022-01-28,Illegal Contracts,Broker,High,City_10,298;351,Illegal Contracts operation led by Broker
1277,198,2023-01-30,Collection,Peripheral,Medium,City_1,198;29;356;270,Collection operation led by Peripheral
1278,151,2024-07-08,Resource Distribution,Broker,Medium,City_9,151;35,Resource Distribution operation led by Broker
1279,313,2022-08-04,Resource Distribution,Broker,Low,City_2,313;220;191;151;166,Resource Distribution operation led by Broker
1280,313,2023-03-22,Illegal Contracts,Broker,Low,City_1,313;254;117,Illegal Contracts operation led by Broker
1281,342,2023-06-29,Collection,Peripheral,Severe,City_7,342;42;331,Collection operation led by Peripheral
1282,81,2020-08-18,Money Laundering,Coordinator,Severe,City_8,81;391;156;389;220,Money Laundering operation led by Coordinator
1283,131,2021-02-01,Document Forgery,Enabler,Medium,City_4,131;142;155;194;4,Document Forgery operation led by Enabler
1284,206,2020-12-26,Arson,Peripheral,Medium,City_6,206;339;94;209;355,Arson operation led by Peripheral
1285,210,2022-07-06,Drug Trafficking,Enabler,Low,City_8,210;386,Drug Trafficking operation led by Enabler
1286,22,2024-06-24,Collection,Peripheral,Low,City_3,22;281;350,Collection operation led by Peripheral
1287,253,2023-02-11,Strategic Planning,Coordinator,High,City_9,253;44,Strategic Planning operation led by Coordinator
1288,1,2021-05-19,Extortion,Broker,High,City_10,1;354;394;257;334,Extortion operation led by Broker
1289,263,2021-09-13,Money Laundering,Coordinator,High,City_8,263;147,Money Laundering operation led by Coordinator
1290,313,2022-02-05,Resource Distribution,Broker,High,City_3,313;393;128,Resource Distribution operation led by Broker
1291,379,2024-04-12,Territory Control,Coordinator,Medium,City_8,379;359;233;294;219,Territory Control operation led by Coordinator
1292,310,2022-04-16,Robbery,Peripheral,Medium,City_1,310;105,Robbery operation led by Peripheral
1293,148,2023-09-14,Coordination,Broker,High,City_5,148;384;132;62;106,Coordination operation led by Broker
1294,101,2021-12-06,Document Forgery,Enabler,Low,City_10,101;20,Document Forgery operation led by Enabler
1295,250,2024-03-31,Logistics,Enabler,Low,City_3,250;368;347;6;391,Logistics operation led by Enabler
1296,368,2022-10-09,Weapons Supply,Enabler,Severe,City_6,368;23;25;235,Weapons Supply operation led by Enabler
1297,23,2023-09-22,Collection,Peripheral,Severe,City_3,23;291;37,Collection operation led by Peripheral
1298,365,2020-06-07,Document Forgery,Enabler,Low,City_10,365;271;318;274;57,Document Forgery operation led by Enabler
1299,188,2023-09-19,Money Laundering,Coordinator,High,City_8,188;242;296;383;182,Money Laundering operation led by Coordinator
1300,146,2023-02-23,Weapons Supply,Enabler,Low,City_4,146;186;334,Weapons Supply operation led by Enabler
1301,123,2024-04-10,Weapons Supply,Enabler,High,City_8,123;285;110,Weapons Supply operation led by Enabler
1302,158,2023-12-03,Territory Control,Coordinator,Severe,City_3,158;389;186;182,Territory Control operation led by Coordinator
1303,245,2022-01-03,Document Forgery,Enabler,Medium,City_9,245;168;151,Document Forgery operation led by Enabler
1304,389,2020-08-14,Strategic Planning,Coordinator,Medium,City_9,389;396;166;146;191,Strategic Planning operation led by Coordinator
1305,176,2022-03-15,Coordination,Broker,Medium,City_5,176;171;290;59,Coordination operation led by Broker
1306,31,2024-08-16,Extortion,Broker,Severe,City_2,31;309;71,Extortion operation led by Broker
1307,384,2024-11-22,Arson,Peripheral,High,City_3,384;71,Arson operation led by Peripheral
1308,228,2022-05-16,Weapons Supply,Enabler,Low,City_9,228;359;19;360;367,Weapons Supply operation led by Enabler
1309,296,2022-10-23,Resource Distribution,Broker,Medium,City_4,296;161,Resource Distribution operation led by Broker
1310,391,2022-04-18,Coordination,Broker,Severe,City_9,391;351;136,Coordination operation led by Broker
1311,281,2024-06-23,Robbery,Peripheral,Medium,City_2,281;82,Robbery operation led by Peripheral
1312,286,2020-05-18,Weapons Supply,Enabler,High,City_1,286;327;33;27;218,Weapons Supply operation led by Enabler
1313,10,2022-02-15,Collection,Peripheral,Low,City_7,10;199,Collection operation led by Peripheral
1314,93,2023-12-14,Document Forgery,Enabler,High,City_7,93;288,Document Forgery operation led by Enabler
1315,238,2023-08-03,Intimidation,Peripheral,Medium,City_8,238;287;225;42,Intimidation operation led by Peripheral
1316,244,2024-06-18,Arson,Peripheral,High,City_8,244;122;216;76,Arson operation led by Peripheral
1317,85,2022-05-17,Territory Control,Coordinator,High,City_1,85;220;300;358;307,Territory Control operation led by Coordinator
1318,151,2023-08-24,Extortion,Broker,Medium,City_9,151;274;85;63;336,Extortion operation led by Broker
1319,197,2023-06-20,Illegal Contracts,Broker,Low,City_8,197;323;201;298,Illegal Contracts operation led by Broker
1320,207,2020-04-12,Strategic Planning,Coordinator,Severe,City_9,207;85;280;15;368,Strategic Planning operation led by Coordinator
1321,294,2020-10-30,Corruption,Coordinator,Severe,City_10,294;298;374,Corruption operation led by Coordinator
1322,66,2022-11-29,Money Laundering,Coordinator,Severe,City_1,66;82;4;162;273,Money Laundering operation led by Coordinator
1323,366,2024-08-02,Intimidation,Peripheral,Low,City_4,366;7,Intimidation operation led by Peripheral
1324,245,2020-07-23,Logistics,Enabler,Medium,City_4,245;202;251;288;36,Logistics operation led by Enabler
1325,132,2022-09-18,Extortion,Broker,Severe,City_4,132;332;34;30;374,Extortion operation led by Broker
1326,78,2020-05-29,Robbery,Peripheral,High,City_5,78;209,Robbery operation led by Peripheral
1327,191,2022-08-22,Document Forgery,Enabler,Low,City_6,191;24;92;238,Document Forgery operation led by Enabler
1328,324,2023-06-24,Coordination,Broker,High,City_1,324;390;185;192,Coordination operation led by Broker
1329,2,2024-04-01,Money Laundering,Coordinator,Severe,City_9,2;211,Money Laundering operation led by Coordinator
1330,52,2022-02-22,Extortion,Broker,Medium,City_3,52;161,Extortion operation led by Broker
1331,229,2020-05-19,Collection,Peripheral,Medium,City_1,229;115;48;42;280,Collection operation led by Peripheral
1332,219,2024-11-26,Drug Trafficking,Enabler,Severe,City_2,219;114;78;264,Drug Trafficking operation led by Enabler
1333,30,2020-02-02,Extortion,Broker,Low,City_4,30;320;69,Extortion operation led by Broker
1334,300,2020-04-26,Extortion,Broker,Medium,City_9,300;332;126;213;18,Extortion operation led by Broker
1335,43,2021-04-18,Intimidation,Peripheral,Medium,City_10,43;94,Intimidation operation led by Peripheral
1336,258,2024-10-20,Logistics,Enabler,Low,City_5,258;155;94;345;79,Logistics operation led by Enabler
1337,351,2024-08-19,Extortion,Broker,Severe,City_8,351;18;249;147,Extortion operation led by Broker
1338,340,2021-11-10,Arson,Peripheral,Low,City_9,340;201;167;285,Arson operation led by Peripheral
1339,351,2022-10-17,Coordination,Broker,High,City_3,351;290;274,Coordination operation led by Broker
1340,197,2021-12-31,Coordination,Broker,Severe,City_9,197;191;254;299,Coordination operation led by Broker
1341,59,2023-07-20,Illegal Contracts,Broker,High,City_1,59;323;229;267;103,Illegal Contracts operation led by Broker
1342,340,2024-07-13,Arson,Peripheral,Medium,City_2,340;51;332;13;80,Arson operation led by Peripheral
1343,184,2020-05-18,Drug Trafficking,Enabler,Medium,City_10,184;321,Drug Trafficking operation led by Enabler
1344,390,2021-02-23,Logistics,Enabler,Low,City_2,390;231;108,Logistics operation led by Enabler
1345,174,2022-09-16,Arson,Peripheral,Low,City_5,174;355;241;199;168,Arson operation led by Peripheral
1346,59,2024-04-03,Resource Distribution,Broker,High,City_2,59;262;129;345;239,Resource Distribution operation led by Broker
1347,242,2024-12-25,Illegal Contracts,Broker,Severe,City_2,242;138;105;380,Illegal Contracts operation led by Broker
1348,201,2022-05-19,Arson,Peripheral,Severe,City_6,201;199,Arson operation led by Peripheral
1349,148,2023-03-27,Illegal Contracts,Broker,High,City_4,148;149,Illegal Contracts operation led by Broker
1350,189,2022-06-28,Corruption,Coordinator,Severe,City_9,189;283,Corruption operation led by Coordinator
1351,74,2020-08-26,Collection,Peripheral,High,City_7,74;62;111,Collection operation led by Peripheral
1352,319,2020-07-16,Document Forgery,Enabler,Severe,City_10,319;317;264;135,Document Forgery operation led by Enabler
1353,65,2024-09-28,Resource Distribution,Broker,Medium,City_10,65;117,Resource Distribution operation led by Broker
1354,337,2023-08-20,Robbery,Peripheral,Medium,City_3,337;79;93;179,Robbery operation led by Peripheral
1355,382,2022-06-25,Collection,Peripheral,Severe,City_6,382;70;16;179,Collection operation led by Peripheral
